user,hashtag,hour
714180810,16948,394719
714180810,15223,394719
714180810,14424,394719
714180810,13063,394719
714180810,14586,394719
1560114846,1811,394719
1560114846,2456,394719
572577775,9328,394719
572577775,2945,394719
1103945708,14334,394719
2172327165,4447,394719
2172327165,7062,394719
1541325164,14334,394719
17616012,1811,394719
17616012,4447,394719
130185115,6047,394719
130185115,10058,394719
1035512455,1213,394719
302564474,4447,394719
302564474,6052,394719
302564474,7368,394719
1148500148,4447,394719
393420040,4447,394719
538351675,7062,394719
252705412,6047,394719
156604010,11841,394719
156604010,12552,394719
33473627,3433,394719
354508953,6047,394719
297688278,10058,394719
297688278,7419,394719
297688278,1811,394719
385368290,4447,394719
385368290,4394,394719
1256460872,14337,394719
2735514220,14334,394719
263167208,4447,394719
493232596,4447,394719
156606885,6047,394719
954598897,9134,394719
97538577,4447,394719
434268971,11545,394719
434268971,4447,394719
434268971,7615,394719
1970784462,8342,394719
287421685,4447,394719
1970784462,2355,394719
1353619316,9264,394719
1936093884,15403,394719
1936093884,13413,394719
1936093884,17360,394719
1936093884,12674,394719
1936093884,9200,394719
1936093884,13414,394719
1936093884,17359,394719
1936093884,10751,394719
1936093884,16472,394719
1936093884,12119,394719
1936093884,12669,394719
225003204,12291,394719
33473627,6849,394719
33473627,4447,394719
434268971,4447,394719
434268971,7615,394719
434268971,11545,394719
297688278,10058,394719
297688278,1811,394719
297688278,7419,394719
218080681,4447,394719
218080681,7368,394719
2522757416,7062,394719
528804669,6047,394719
2522757416,7062,394719
538351675,7062,394719
2751572980,4447,394719
2751572980,11918,394719
2751572980,14418,394719
30301024,4447,394719
2459496724,4447,394719
1331238091,7606,394719
719966340,4447,394719
719966340,6047,394719
719966340,9501,394719
51998077,13617,394719
51998077,15507,394719
51998077,15804,394719
175841173,4447,394719
175841173,9739,394719
2522757416,7062,394719
47428247,4447,394719
47428247,1744,394719
47428247,17243,394719
302564474,7615,394719
302564474,4447,394719
18629091,4447,394719
18629091,1266,394719
395793958,7615,394719
395793958,4135,394719
395793958,1744,394719
395793958,12054,394719
297688278,1811,394719
297688278,10058,394719
297688278,7419,394719
341232103,1687,394719
341232103,6047,394719
341232103,4547,394719
341232103,4447,394719
1699977878,10210,394719
476932172,6047,394719
251250677,4447,394719
251250677,1811,394719
251250677,6251,394719
251250677,6047,394719
377473204,4447,394719
624210840,3067,394719
778927188,1811,394719
454904437,6047,394719
454904437,4447,394719
9286102,1795,394719
9286102,556,394719
9286102,4447,394719
393538858,1454,394719
905549820,4447,394719
304323868,6047,394719
304323868,4447,394719
304323868,7373,394719
408759815,1794,394719
529631220,14532,394719
21216960,4447,394719
789521016,11467,394719
607431705,3083,394719
1273218056,4447,394719
86848475,4447,394719
540687800,6047,394719
1125601992,4447,394719
1125601992,3271,394719
1125601992,15755,394719
1125601992,6047,394719
1125601992,1627,394719
422029990,6047,394719
63670672,10038,394719
63670672,3271,394719
63670672,4447,394719
984529136,6961,394719
984529136,16550,394719
2903596841,16123,394719
2522757416,7062,394719
8611652,5228,394719
1976445392,4447,394719
341232103,4547,394719
341232103,4447,394719
341232103,6047,394719
1640064620,4447,394719
600498240,14424,394719
600498240,13183,394719
600498240,14197,394719
600498240,14190,394719
600498240,10248,394719
600498240,8181,394719
600498240,4447,394719
512590188,7122,394719
512590188,6135,394719
1089974454,5221,394719
266215308,4447,394719
633656158,5170,394719
839285202,6873,394719
34636284,6047,394719
24391197,6047,394719
24391197,2984,394719
24391197,5228,394719
532443394,8354,394719
532443394,4798,394719
623602508,6047,394719
62143484,4447,394719
62143484,1266,394719
569367955,5242,394719
16363552,4791,394719
1357550623,4447,394719
1357550623,1212,394719
1357550623,6047,394719
1327957616,4361,394719
156762304,12586,394719
156762304,1811,394719
156762304,10906,394719
156762304,6047,394719
112228130,6047,394719
112228130,4447,394719
841646347,1811,394719
935291611,7062,394719
841646347,4447,394719
2282455609,4447,394719
286708451,8726,394719
622926997,16905,394719
2587247141,4447,394719
170236302,6047,394719
28354671,6866,394719
111052906,724,394719
111052906,6047,394719
111052906,1811,394719
111052906,4447,394719
194491265,7615,394719
194491265,1811,394719
194491265,7368,394719
1958813365,1794,394719
1958813365,1811,394719
532443394,6047,394719
532443394,4447,394719
1246079269,5170,394719
842290584,4447,394719
842290584,13695,394719
512590188,6135,394719
512590188,7122,394719
2800879457,5170,394719
186122043,4447,394719
186122043,1811,394719
186122043,6849,394719
186122043,9472,394719
120146686,4447,394719
120146686,545,394719
807393895,5170,394719
501113988,14334,394719
2873624445,4447,394719
42871442,13641,394719
42871442,5786,394719
2873624445,4052,394719
2873624445,1811,394719
1541325164,14337,394719
1089974454,4447,394719
2338024402,5234,394719
380226545,9732,394719
380226545,6849,394719
380226545,9734,394719
386647930,4447,394719
434370602,8940,394719
1487219984,7062,394719
163050214,11556,394719
163050214,16037,394719
496226859,16037,394719
496226859,11556,394719
726876716,4439,394719
726876716,4560,394719
726876716,4408,394719
726876716,4634,394719
279507240,1811,394719
2454819781,6047,394719
1394831300,5170,394719
341232103,6057,394719
60888395,4447,394719
60888395,7368,394719
60888395,3571,394719
60888395,6052,394719
2522757416,7062,394719
1493172554,14334,394719
2870758889,842,394719
2870758889,6047,394719
2873624445,4447,394719
2873624445,4052,394719
2873624445,1811,394719
136347699,1115,394719
1011967309,7719,394719
1353619316,5170,394719
1393500289,6919,394719
17400044,16239,394719
17400044,10137,394719
17400044,16088,394719
17400044,9231,394719
1420413066,5170,394719
55159159,4447,394719
2275086535,7368,394719
300696295,6047,394719
300696295,14591,394719
17397372,13130,394719
248439814,6047,394719
248439814,9350,394719
1405805366,4447,394719
127640644,6846,394719
127640644,1783,394719
127640644,4447,394719
838339502,4447,394719
1539300175,4447,394719
101712859,4447,394719
1663052035,3665,394719
1663052035,6047,394719
1663052035,4447,394719
1011967309,7719,394719
2315590381,4285,394719
568366694,6107,394719
568366694,2945,394719
1467917642,6047,394719
157691500,1811,394719
157691500,15953,394719
119874516,1811,394719
130185115,6052,394719
130185115,10060,394719
532143597,4447,394719
532143597,4322,394719
310012508,9217,394719
2675697731,4447,394719
390589178,6054,394719
1545128246,15370,394719
392028124,6849,394719
114221945,6034,394719
114221945,4447,394719
114221945,6047,394719
1887056635,5175,394719
760053871,4447,394719
33900158,4155,394719
33900158,7314,394719
33900158,2569,394719
83177972,4447,394719
15672094,1850,394719
2315590381,4286,394719
15672094,5942,394719
15672094,11448,394719
33517897,7366,394719
33517897,1811,394719
33517897,4447,394719
421744069,4447,394719
421744069,1788,394719
406376645,6930,394719
2784186136,1811,394719
487006063,4447,394719
18504021,8767,394719
18504021,11209,394719
18504021,12856,394719
18504021,9052,394719
482427533,5228,394719
482427533,14643,394719
482427533,10063,394719
482427533,9728,394719
1528251601,4447,394719
606311273,7067,394719
1052693192,17373,394719
19019234,13662,394719
2338024402,5234,394719
2582623896,5445,394719
2582623896,4447,394719
593008777,6600,394719
122673576,4447,394719
122673576,6047,394719
122673576,6849,394719
225003204,11553,394719
225003204,12291,394719
225003204,10694,394719
24382980,4447,394719
2751572980,3593,394719
2784186136,1811,394719
741327042,4447,394719
2212296007,4447,394719
2338024402,170,394719
169113417,7378,394719
169113417,13241,394719
1452404252,4447,394719
741327042,4447,394719
99380385,6047,394719
99380385,6034,394719
454343377,6052,394719
604512025,16871,394719
604512025,16867,394719
604512025,1627,394719
604512025,16491,394719
604512025,4447,394719
604512025,3271,394719
604512025,16492,394719
500835637,6047,394719
2288565137,1811,394719
2288565137,5264,394719
741327042,4577,394719
2566964736,4447,394719
2136431,4447,394719
2136431,17450,394719
2136431,6052,394719
796566086,5175,394719
1955068934,1811,394719
1955068934,705,394719
1955068934,4447,394719
1955068934,6047,394719
169113417,7378,394719
169113417,13241,394719
603944841,5170,394719
851775086,6047,394719
46499627,2651,394719
46499627,4447,394719
421744069,4447,394719
577394738,14334,394719
769949654,5998,394719
280642135,7372,394719
280642135,5594,394719
280642135,1811,394719
280642135,5600,394719
280642135,6052,394719
532143597,4447,394719
532143597,8671,394719
11693672,4447,394719
123004252,1794,394719
99380385,6047,394719
99380385,6028,394719
123004252,394,394719
2286331178,4447,394719
2286331178,16309,394719
2957633390,15590,394719
2957633390,7368,394719
708947954,3843,394719
482263573,6849,394719
769949654,5998,394719
2582623896,5445,394719
2582623896,1779,394719
2582623896,4447,394719
2582623896,1569,394719
2582623896,9641,394719
2582623896,10444,394719
440668984,5228,394719
440668984,11546,394719
440668984,228,394719
851775086,6047,394719
851775086,6849,394719
2395396372,15021,394719
1562905909,14578,394719
245443161,4520,394719
58248493,4447,394719
517941079,4447,394719
60858600,4447,394719
60858600,6047,394719
1562584075,10105,394719
380226545,6849,394719
382012640,4447,394719
334122638,4447,394719
1665498055,1493,394719
111052906,6047,394719
111052906,2616,394719
111052906,1811,394719
111052906,5600,394719
111052906,4447,394719
303229316,13662,394719
1180255754,7062,394719
308510994,6047,394719
308510994,4447,394719
341232103,6047,394719
341232103,2539,394719
303229316,4447,394719
303229316,3680,394719
509511715,1811,394719
15051161,6052,394719
15051161,4447,394719
985109876,14334,394719
848826626,6849,394719
848826626,6863,394719
2751572980,1794,394719
954598897,6047,394719
954598897,9134,394719
2353800368,4447,394719
2353800368,1042,394719
2353800368,5790,394719
303229316,14956,394719
303229316,5786,394719
631517630,248,394719
261593319,6665,394719
261593319,7379,394719
629177165,15941,394719
42269734,6047,394719
118485282,5228,394719
118485282,6052,394719
62143484,4798,394719
62143484,1266,394719
397155067,318,394719
397155067,6047,394719
397155067,4447,394719
397155067,6665,394719
2263003688,4447,394719
581223255,4447,394719
170236302,6047,394719
1596454592,5081,394719
303229316,4447,394719
201484080,4447,394719
1474909182,13452,394719
2651795066,5160,394719
239368297,5170,394719
2872815965,14505,394719
834007692,7097,394719
834007692,7090,394719
834007692,7091,394719
834007692,7147,394719
1876008930,4447,394719
1876008930,10061,394719
303229316,4447,394719
797860896,6047,394719
797860896,4447,394719
629177165,248,394719
629177165,9314,394719
629177165,15941,394719
629177165,431,394719
257979874,1794,394719
257979874,3271,394719
257979874,6052,394719
33473627,5447,394719
33473627,9063,394719
207692841,4447,394719
1379284604,1920,394719
52487854,1644,394719
1571798683,6849,394719
1887056635,6047,394719
631517630,6047,394719
263281490,4447,394719
1028871038,14334,394719
1562584075,1605,394719
2786841292,11812,394719
1887056635,5962,394719
228029285,5594,394719
228029285,4447,394719
68978240,6047,394719
68978240,4447,394719
629177165,9314,394719
24382980,4447,394719
1252837633,1811,394719
1252837633,4447,394719
1252837633,4394,394719
2751572980,22,394719
297612026,4189,394719
386647930,6047,394719
16204681,4447,394719
16204681,842,394719
708947954,15845,394719
708947954,2408,394719
149714355,4447,394719
149714355,7368,394719
149714355,6047,394719
210525803,4447,394719
1640064620,14337,394719
606211945,5828,394719
341232103,4447,394719
341232103,4547,394719
341232103,6047,394719
1057864122,1431,394719
2207592813,6047,394719
1640064620,14337,394719
122786728,259,394719
122786728,4447,394719
2596714842,8805,394719
2596714842,16245,394719
2850804990,4447,394719
1189230728,13070,394719
716177824,14334,394719
528804669,6047,394719
266224781,14197,394719
266224781,4447,394719
266224781,1744,394719
266224781,12459,394719
1887056635,7352,394719
1887056635,6665,394719
2957633390,1811,394719
2957633390,3536,394719
43118173,1811,394719
367499441,15331,394719
367499441,6602,394719
952344392,4447,394719
952344392,598,394719
952344392,4560,394719
952344392,4465,394719
952344392,4634,394719
952344392,4408,394719
952344392,6047,394719
2399833288,14337,394719
2173992019,6047,394719
2897764690,4447,394719
987623616,5485,394719
987623616,9267,394719
2810189875,4447,394719
2810189875,6047,394719
2810189875,11242,394719
1390231442,6047,394719
1390231442,4798,394719
1390231442,7062,394719
48664671,6047,394719
566831076,4265,394719
1876008930,10061,394719
1876008930,4447,394719
734902752,4447,394719
2522757416,7062,394719
69073375,14686,394719
69073375,6370,394719
170236302,6047,394719
423143215,4447,394719
574354534,4447,394719
266593435,9009,394719
266593435,9010,394719
266593435,4447,394719
394017266,4447,394719
341232103,4674,394719
392740026,11242,394719
392740026,6047,394719
14059411,1811,394719
14059411,228,394719
347400499,4447,394719
353233082,4447,394719
2766687581,13810,394719
585791308,10063,394719
585791308,5230,394719
585791308,5228,394719
726876716,4542,394719
726876716,9735,394719
726876716,4543,394719
726876716,4425,394719
275129854,4447,394719
439967283,6047,394719
297688278,10058,394719
297688278,7419,394719
576391793,4447,394719
576391793,6047,394719
1571798683,15606,394719
1571798683,16219,394719
1571798683,13159,394719
1571798683,11858,394719
880883647,1811,394719
880883647,4447,394719
880883647,6024,394719
246957863,4447,394719
2784186136,1811,394719
577238832,1794,394719
341232103,7976,394719
341232103,4547,394719
813551581,6047,394719
813551581,1811,394719
24382980,4447,394719
24382980,10573,394719
1228516032,14337,394719
2596714842,14956,394719
2596714842,1811,394719
2596714842,4447,394719
341690752,7062,394719
206771584,6047,394719
572759226,8755,394719
572759226,9790,394719
1063664587,14334,394719
253069233,13638,394719
253069233,5590,394719
253069233,5790,394719
299802753,4447,394719
2275086535,7501,394719
2275086535,357,394719
797860896,6047,394719
2898231322,6047,394719
704262124,4447,394719
439967283,6047,394719
386647930,6047,394719
634835763,11039,394719
62888004,13372,394719
987623616,5485,394719
987623616,9267,394719
636308618,5170,394719
2315940196,7062,394719
62211567,4447,394719
62211567,6047,394719
981514586,4447,394719
981514586,4653,394719
610144245,4447,394719
1164025074,14334,394719
431968318,6047,394719
431968318,9721,394719
341232103,6047,394719
341232103,4447,394719
341232103,4547,394719
130206968,5175,394719
585537695,7491,394719
585537695,4561,394719
2219926236,15021,394719
585537695,7491,394719
585537695,4561,394719
2540858765,5170,394719
619036926,15935,394719
2781194552,1794,394719
247050286,8748,394719
247050286,7368,394719
275129854,6047,394719
707320723,5998,394719
1002820987,5228,394719
1002820987,4447,394719
133779471,12828,394719
2287344225,4447,394719
2287344225,7196,394719
599630891,14337,394719
599630891,4447,394719
169862519,5228,394719
9286102,4447,394719
1229756726,1811,394719
1229756726,4447,394719
130185115,10058,394719
130185115,6047,394719
2182319637,5170,394719
2443776048,10007,394719
2443776048,4201,394719
2885883441,6047,394719
229968446,300,394719
497103835,4447,394719
497103835,5786,394719
341232103,4447,394719
341232103,6047,394719
105927838,10168,394719
341232103,4547,394719
797860896,14185,394719
797860896,6047,394719
1955068934,4447,394719
1955068934,7368,394719
1955068934,6052,394719
20037644,7068,394719
20037644,4447,394719
2569382841,7062,394719
2275086535,7368,394719
2275086535,8354,394719
266215308,1794,394719
230495042,8489,394719
230495042,16462,394719
230495042,4447,394719
366553643,7368,394719
135268967,4447,394719
135268967,5070,394719
280642135,5411,394719
280642135,1811,394719
280642135,7372,394719
280642135,6052,394719
280642135,8354,394719
30301024,6871,394719
66806500,7428,394719
66806500,3271,394719
66806500,4447,394719
66806500,12100,394719
66806500,1794,394719
43118173,1811,394719
2477227240,4447,394719
24598655,4447,394719
718780135,9725,394719
718780135,685,394719
718780135,4447,394719
19895045,12717,394719
19895045,15223,394719
19895045,14946,394719
2955177201,6047,394719
2955177201,1811,394719
2955177201,5786,394719
2955177201,5790,394719
423739233,6389,394719
589206070,4447,394719
589206070,6047,394719
14059411,1811,394719
14059411,4447,394719
2767355248,2869,394719
2767355248,3157,394719
2767355248,8326,394719
2767355248,2766,394719
111870405,4447,394719
111870405,6820,394719
2341273222,13479,394719
114194844,5786,394719
114194844,4447,394719
436038024,6047,394719
1708286966,10526,394719
1708286966,10039,394719
1455444624,4447,394719
1455444624,7368,394719
24382980,4447,394719
25674869,8354,394719
25674869,4447,394719
341232103,4447,394719
1974679544,5170,394719
2932600671,7047,394719
1125601992,15755,394719
1125601992,1627,394719
1125601992,4447,394719
1125601992,3271,394719
1125601992,6047,394719
1125601992,5162,394719
394814171,4447,394719
394814171,48,394719
394814171,10197,394719
394814171,7324,394719
394814171,10296,394719
394814171,2959,394719
604512025,16491,394719
604512025,7818,394719
604512025,16492,394719
604512025,4447,394719
604512025,16871,394719
604512025,16867,394719
604512025,3271,394719
604512025,1627,394719
371692288,11546,394719
371692288,15318,394719
371692288,13574,394719
371692288,16437,394719
371692288,12018,394719
371692288,13191,394719
1390231442,6047,394719
1390231442,7934,394719
1390231442,15833,394719
247050286,3271,394719
247050286,12738,394719
247050286,4447,394719
247050286,14185,394719
247050286,2717,394719
247050286,6047,394719
247050286,1811,394719
2712885852,9152,394719
347400499,4447,394719
2297368701,3272,394719
2297368701,6849,394719
2297368701,6854,394719
2297368701,6047,394719
1238697942,6047,394719
1150728872,2782,394719
1150728872,1811,394719
1150728872,9134,394719
2439136147,6052,394719
2439136147,1811,394719
344638879,5704,394719
1194426120,8181,394719
28964962,1811,394719
28964962,4447,394719
28964962,8181,394719
28964962,3239,394719
28964962,6047,394719
499757828,4447,394719
298844798,4447,394719
1974679544,9176,394719
964289748,4447,394719
463810753,5171,394719
19185446,4447,394719
1204815972,6665,394719
91382923,5786,394719
91382923,4447,394719
371356468,4447,394719
304971991,7368,394719
304971991,6621,394719
304971991,4447,394719
149714355,6047,394719
436038024,6047,394719
73095186,13662,394719
73095186,12057,394719
610162550,4447,394719
610162550,6047,394719
295146974,14334,394719
911185579,4447,394719
1957552356,1811,394719
1957552356,4447,394719
439992557,6047,394719
439992557,318,394719
439992557,6665,394719
439992557,4011,394719
439992557,7062,394719
137264667,15804,394719
137264667,14936,394719
137264667,10058,394719
137264667,7120,394719
137264667,17308,394719
137264667,5910,394719
839285202,4447,394719
311066928,4447,394719
247855701,454,394719
247855701,13823,394719
247855701,10906,394719
2275086535,7368,394719
2275086535,8076,394719
1876008930,4447,394719
361204997,4447,394719
606211945,1794,394719
606211945,16,394719
606211945,22,394719
811414219,5170,394719
94985883,4447,394719
132866369,1266,394719
132866369,4447,394719
132866369,6047,394719
132866369,14255,394719
2787724433,14176,394719
341232103,6047,394719
1887056635,6665,394719
302532068,4447,394719
77624734,7976,394719
77624734,6021,394719
77624734,565,394719
80301746,14491,394719
80301746,13982,394719
80301746,14961,394719
1196359129,4447,394719
1196359129,5786,394719
1957006213,4447,394719
1957006213,6047,394719
2845006569,1303,394719
2845006569,4447,394719
576391793,4447,394719
576391793,6034,394719
576391793,6047,394719
15051161,6052,394719
15051161,4447,394719
1650971887,661,394719
612436380,6047,394719
606680772,6047,394719
606680772,4447,394719
601700492,4447,394719
601700492,15434,394719
1916848795,14334,394719
1558662794,215,394719
1955068934,4447,394719
1166663803,14988,394719
2436248885,4447,394719
367727283,4447,394719
367727283,14363,394719
367727283,16525,394719
367727283,15472,394719
624210840,1811,394719
47312674,4447,394719
2529750988,1811,394719
2484126007,4447,394719
2845120683,2105,394719
572138913,6047,394719
522525650,4447,394719
178263217,7314,394719
178263217,4447,394719
178263217,1791,394719
178263217,4155,394719
178263217,1811,394719
114943722,8181,394719
114943722,7368,394719
114943722,4447,394719
178263217,8898,394719
41883569,6047,394719
572759226,5706,394719
572759226,9790,394719
572759226,8755,394719
10422822,13641,394719
10422822,5786,394719
2289861909,4447,394719
1390231442,4447,394719
1390231442,14459,394719
1934160890,1811,394719
327395694,4447,394719
327395694,8181,394719
149574120,9258,394719
326154974,4447,394719
326154974,1811,394719
62888004,13372,394719
1089685950,4447,394719
1089685950,5228,394719
1650971887,661,394719
1116795157,1811,394719
1116795157,4447,394719
1116795157,7615,394719
708777180,6047,394719
1031466072,6047,394719
1228516032,14337,394719
2315940196,7062,394719
1254052183,1811,394719
383671204,6849,394719
90200731,10469,394719
90200731,4447,394719
539139008,4447,394719
444108592,6047,394719
1247060557,11853,394719
1247060557,12669,394719
347400499,5786,394719
1650971887,5729,394719
1650971887,661,394719
2315590381,6849,394719
2315590381,5233,394719
2315590381,8247,394719
2315590381,4447,394719
63795892,4447,394719
2289861909,4447,394719
391428642,6047,394719
391428642,7062,394719
391428642,4447,394719
149574120,9464,394719
286413394,4447,394719
286413394,12927,394719
324958231,14250,394719
324958231,15833,394719
324958231,13662,394719
130185115,6047,394719
130185115,10058,394719
1096050823,6047,394719
1096050823,5786,394719
1096050823,4447,394719
14193278,4447,394719
14193278,7387,394719
2356851807,4447,394719
2356851807,6849,394719
2356851807,9222,394719
1204815972,6665,394719
2845399847,6876,394719
265278785,4447,394719
137264667,12195,394719
137264667,17305,394719
137264667,16231,394719
137264667,12254,394719
25674869,6024,394719
851775086,6047,394719
114194844,4447,394719
65521647,1794,394719
65521647,6047,394719
93629051,14925,394719
428031674,4447,394720
192531214,6047,394720
192531214,1811,394720
192531214,6034,394720
777780216,4447,394720
48359836,4447,394720
1676702004,4447,394720
1964958103,6047,394720
93674693,9593,394720
15914373,4447,394720
19185446,4447,394720
424586734,4560,394720
424586734,4670,394720
424586734,10063,394720
424586734,4447,394720
629177165,6034,394720
1393500289,6047,394720
2723561021,4447,394720
2723561021,4394,394720
2723561021,9533,394720
93674693,5175,394720
361299742,4447,394720
2967883444,1811,394720
1204815972,6665,394720
583603580,6614,394720
583603580,8354,394720
583603580,6034,394720
334288585,6047,394720
48359836,4453,394720
48359836,4447,394720
334288585,6873,394720
1266577512,4447,394720
1436216833,7062,394720
1436216833,1811,394720
1436216833,4447,394720
480736736,6968,394720
538351675,7062,394720
23311348,4447,394720
23311348,1811,394720
18430576,4447,394720
1889498366,197,394720
721318444,3214,394720
2522757416,7062,394720
629177165,6047,394720
629177165,6034,394720
16363552,6047,394720
838028348,7047,394720
629177165,4447,394720
2540858765,15157,394720
91389823,4447,394720
1485206364,9134,394720
1411286516,4447,394720
517941079,14334,394720
1063063262,4694,394720
2349307121,4447,394720
1966168903,6047,394720
479695034,4447,394720
459576409,4634,394720
459576409,4520,394720
459576409,15095,394720
459576409,15755,394720
459576409,4447,394720
2411286940,13662,394720
2411286940,10763,394720
2411286940,16988,394720
2411286940,3904,394720
2411286940,14461,394720
2411286940,6226,394720
721318444,3214,394720
42967753,11556,394720
169080744,4447,394720
2444982395,6849,394720
2444982395,4447,394720
412183774,14197,394720
412183774,12263,394720
412183774,13662,394720
15720915,7368,394720
1887056635,6665,394720
341232103,6046,394720
786485972,7387,394720
786485972,13994,394720
18430576,3271,394720
16363552,1794,394720
964289748,4791,394720
228419312,4447,394720
1410081566,17125,394720
1410081566,4447,394720
144448133,6053,394720
144448133,4447,394720
144448133,1811,394720
486856957,5175,394720
954598897,9584,394720
721318444,3214,394720
2545874045,4447,394720
2545874045,6047,394720
293711863,4447,394720
546017781,14448,394720
546017781,15223,394720
2898340786,842,394720
2898340786,1794,394720
1174641192,4447,394720
546017781,13662,394720
499757828,6047,394720
499757828,4447,394720
600498240,6047,394720
600498240,4447,394720
600498240,14197,394720
600498240,13182,394720
600498240,8181,394720
906982538,8161,394720
906982538,4447,394720
73095186,13662,394720
2751572980,14418,394720
2751572980,11918,394720
721318444,3216,394720
2207592813,3904,394720
2207592813,6047,394720
93654549,4447,394720
93654549,2461,394720
190633448,4447,394720
400224713,4447,394720
393922040,7061,394720
65521647,1811,394720
65521647,6047,394720
831816726,4819,394720
28546778,6047,394720
33257215,6849,394720
105870216,1925,394720
1410081566,4447,394720
1410081566,8838,394720
1410081566,17125,394720
1410081566,12266,394720
1410081566,15904,394720
1410081566,15483,394720
1410081566,14126,394720
2304110337,14017,394720
1957130196,4447,394720
546017781,13662,394720
546017781,1811,394720
2477227240,4447,394720
2567218781,4447,394720
513675724,5590,394720
513675724,5228,394720
513675724,13183,394720
513675724,1811,394720
29462867,4447,394720
80410793,1811,394720
80410793,4447,394720
888480900,4447,394720
610162550,6047,394720
610162550,4447,394720
92987310,1267,394720
92987310,4447,394720
509112267,4447,394720
509112267,7674,394720
92987310,4234,394720
18430576,3271,394720
964289748,4791,394720
1596454592,7123,394720
2282455609,14459,394720
373866813,4447,394720
194045521,6051,394720
194045521,4791,394720
62569565,14363,394720
62569565,6047,394720
63233971,16194,394720
63233971,3785,394720
63233971,547,394720
63233971,631,394720
2237121531,1811,394720
2237121531,1794,394720
2237121531,4447,394720
2237121531,1779,394720
2237121531,6034,394720
2237121531,14462,394720
303229316,13954,394720
888480900,6047,394720
888480900,4447,394720
2898094787,15021,394720
911082930,4447,394720
1460602556,4447,394720
2275086535,7368,394720
2275086535,7769,394720
81211942,4447,394720
1086217868,6665,394720
81211942,5790,394720
1957130196,4447,394720
786485972,4447,394720
786485972,5228,394720
786485972,5411,394720
88396332,13662,394720
88396332,4447,394720
261297113,5175,394720
341232103,6047,394720
341232103,4447,394720
341232103,4822,394720
341232103,4547,394720
341232103,4670,394720
531206661,14988,394720
2454819781,6047,394720
312838539,1266,394720
312838539,3324,394720
312838539,4447,394720
312838539,6436,394720
312838539,5600,394720
312838539,2718,394720
614747277,16948,394720
614747277,2651,394720
614747277,13245,394720
585791308,4447,394720
585791308,4560,394720
1478259404,4447,394720
724483844,6047,394720
18430576,4447,394720
18430576,14491,394720
18430576,8181,394720
132866369,4447,394720
132866369,14250,394720
132866369,6006,394720
2808218208,6047,394720
2808218208,5998,394720
1284023089,4222,394720
1248613159,10527,394720
509511715,6047,394720
724483844,6047,394720
293161420,4447,394720
23311348,4447,394720
23311348,1811,394720
2755827675,4447,394720
728819288,4447,394720
2567218781,4447,394720
1596454592,7123,394720
853414681,1811,394720
853414681,4447,394720
853414681,10617,394720
71871747,4447,394720
311366293,4447,394720
436011044,792,394720
1871617945,4447,394720
1844166902,4447,394720
2957633390,1811,394720
2957633390,7368,394720
110231606,1559,394720
110231606,4447,394720
546017781,13662,394720
2360610484,7062,394720
2360610484,6034,394720
2360610484,6047,394720
154927376,4447,394720
600498240,14197,394720
600498240,4447,394720
600498240,6047,394720
2540858765,15157,394720
629177165,1744,394720
629177165,6047,394720
225151681,5228,394720
225151681,4447,394720
585145362,4447,394720
420548701,1794,394720
420548701,6849,394720
623602508,6047,394720
603944841,7273,394720
1974679544,9248,394720
24382980,4447,394720
315246494,4447,394720
315246494,11242,394720
1491411146,9399,394720
1491411146,9321,394720
1934160890,1811,394720
1020517555,14363,394720
103402095,4447,394720
128866345,4447,394720
484945605,4447,394720
484945605,6849,394720
636021400,15021,394720
580154865,4447,394720
58162697,15223,394720
58162697,4447,394720
494019304,9010,394720
494019304,4447,394720
2449242939,7062,394720
2449242939,3336,394720
2449242939,6047,394720
2449242939,4447,394720
705131689,6047,394720
705131689,4447,394720
253023154,6047,394720
194045521,6031,394720
194045521,6051,394720
173411537,4447,394720
830607450,1811,394720
51452203,9266,394720
51452203,1811,394720
361204997,13636,394720
361204997,6047,394720
367827225,6034,394720
554535871,4447,394720
554535871,5998,394720
817779691,3271,394720
817779691,7368,394720
589403979,6600,394720
589403979,6047,394720
53009621,1811,394720
53009621,7368,394720
2903623312,6047,394720
2903623312,1811,394720
10422822,13984,394720
10422822,4447,394720
10422822,5786,394720
118485282,5228,394720
118485282,4447,394720
118485282,6052,394720
2574333767,4447,394720
19679784,7368,394720
19679784,6457,394720
19679784,8633,394720
252666833,4447,394720
252666833,2524,394720
2814889896,12242,394720
236374056,10248,394720
236374056,14412,394720
236374056,4447,394720
545361616,6047,394720
1066919798,5175,394720
83544854,12928,394720
239058106,9010,394720
2795189009,5228,394720
2795189009,4447,394720
394193889,4447,394720
394193889,7868,394720
2449242939,3336,394720
2449242939,4447,394720
2449242939,6047,394720
2449242939,7062,394720
161708500,4447,394720
390866514,4447,394720
388496476,4447,394720
955987490,4447,394720
721816218,5050,394720
721816218,7632,394720
721816218,6047,394720
721816218,1811,394720
721816218,16393,394720
1320353329,6047,394720
57308184,4447,394720
57308184,1267,394720
303229316,6047,394720
402909245,4447,394720
629177165,15282,394720
298204956,8181,394720
298204956,4447,394720
757893734,6849,394720
16263148,4447,394720
341690752,7062,394720
1219531542,1811,394720
2425504939,4447,394720
2327589504,4447,394720
2798352075,4447,394720
351210482,4447,394720
351210482,17019,394720
351210482,6518,394720
351210482,6047,394720
351210482,17061,394720
912772022,1744,394720
