h1,h2,hour,weight
6056,15755,394722,1
6057,7976,394719,1
6058,6873,394724,1
6058,9144,394726,1
6058,10573,394785,1
6058,13638,394726,1
6058,13662,394729,1
6058,14611,394726,1
6058,15223,394726,1
6059,7062,394720,1
6059,9134,394720,1
6060,6189,394703,1
6060,6189,394704,1
6060,6190,394704,1
6060,6264,394704,1
6060,7038,394704,1
6060,7368,394704,1
6060,8501,394703,1
6060,8501,394704,1
6060,8975,394704,1
6060,10163,394703,1
6060,10164,394704,1
6060,10226,394703,1
6060,10532,394704,1
6060,10981,394704,1
6060,11061,394704,1
6060,11124,394704,1
6060,11374,394704,1
6060,11726,394704,1
6060,11968,394704,1
6060,12634,394703,1
6060,12634,394704,1
6060,12802,394703,1
6060,12908,394704,1
6060,12909,394704,1
6060,13662,394704,1
6060,14557,394703,1
6060,14557,394704,1
6060,14967,394704,1
6060,15420,394704,1
6060,15527,394704,1
6060,15719,394704,1
6060,15784,394704,1
6060,15793,394703,1
6060,15924,394704,1
6060,16140,394703,1
6060,16145,394703,1
6060,16183,394704,1
6060,17003,394704,1
6062,9969,394771,1
6062,12663,394771,1
6065,6285,394728,1
6065,7393,394728,1
6066,6426,394681,1
6066,7287,394681,1
6066,9210,394681,1
6066,9314,394681,1
6068,7368,394723,1
6068,7368,394752,1
6068,9734,394723,1
6069,16593,394691,1
6070,13193,394690,1
6070,15507,394690,1
6071,7283,394682,1
6071,7287,394775,1
6071,9704,394751,1
6071,10798,394699,1
6071,13662,394682,1
6072,7527,394716,1
6072,12598,394716,1
6073,11353,394679,1
6073,15382,394679,1
6074,7243,394799,1
6074,15122,394799,1
6075,6725,394680,1
6075,6849,394727,1
6075,7932,394680,1
6075,8016,394680,1
6075,8506,394680,1
6075,8801,394680,1
6075,9641,394680,1
6075,9777,394776,1
6075,10443,394680,1
6075,10638,394776,1
6075,10753,394737,1
6075,10906,394680,1
6075,10926,394776,1
6075,11237,394776,1
6075,11556,394680,1
6075,11793,394789,1
6075,11837,394776,1
6075,12104,394776,1
6075,12247,394680,1
6075,12370,394776,1
6075,12555,394680,1
6075,12787,394680,1
6075,12796,394776,1
6075,12949,394776,1
6075,13800,394776,1
6075,13854,394680,1
6075,13920,394776,1
6075,14485,394737,1
6075,14539,394776,1
6075,14540,394776,1
6075,14842,394776,1
6075,15532,394776,1
6075,15618,394776,1
6075,15619,394776,1
6075,16220,394776,1
6075,16323,394776,1
6075,16329,394776,1
6075,16356,394776,1
6075,16459,394776,1
6075,17097,394680,1
6075,17234,394776,1
6076,6525,394732,1
6076,6525,394743,1
6076,7287,394732,1
6076,7458,394732,1
6076,7458,394743,1
6076,8932,394732,1
6076,8932,394743,1
6076,9407,394732,1
6076,11772,394732,1
6076,11772,394743,1
6077,7287,394725,1
6077,8031,394725,1
6077,11525,394725,1
6077,13877,394725,1
6077,16750,394725,1
6080,6584,394694,1
6080,7595,394694,1
6080,8877,394694,1
6081,7684,394691,1
6081,8411,394691,1
6081,8797,394754,1
6081,9877,394677,1
6081,10882,394691,1
6081,11614,394677,1
6081,12223,394691,1
6081,12258,394691,1
6081,13889,394777,1
6081,15726,394777,1
6081,17480,394726,1
6081,17508,394726,1
6081,17510,394726,1
6081,17522,394726,1
6083,6968,394761,1
6086,6711,394777,1
6086,7287,394777,2
6086,7287,394780,1
6086,8267,394777,1
6086,10186,394777,1
6086,14044,394780,1
6088,9407,394776,1
6092,6614,394722,1
6092,7368,394723,1
6092,7368,394726,1
6092,8354,394726,1
6092,8957,394722,1
6092,11082,394722,1
6092,12236,394775,1
6092,13662,394698,1
6092,14190,394698,1
6092,14197,394698,1
6092,14459,394723,1
6093,6094,394700,1
6093,6360,394768,1
6093,6388,394676,1
6093,6388,394680,1
6093,6391,394680,1
6093,6621,394698,1
6093,6849,394705,1
6093,6963,394746,1
6093,7708,394676,1
6093,8020,394679,1
6093,8521,394746,1
6093,9709,394698,1
6093,9808,394698,1
6093,13662,394727,1
6093,15186,394680,1
6094,9728,394677,1
6097,10122,394741,1
6099,7368,394723,1
6099,7616,394723,1
6099,10061,394723,1
6100,6434,394723,1
6100,8775,394723,1
6100,8776,394723,1
6101,6448,394788,1
6101,7368,394674,1
6102,6600,394727,1
6102,10235,394727,1
6102,15596,394676,1
6105,7342,394696,1
6105,7368,394696,1
6105,12747,394696,1
6105,13662,394696,1
6105,15340,394696,1
6109,6789,394701,1
6109,7584,394701,1
6109,8932,394701,1
6109,9269,394701,1
6109,10176,394701,1
6109,10455,394701,1
6112,8319,394676,1
6112,16801,394676,1
6114,11016,394699,1
6115,10443,394695,1
6115,14508,394695,1
6115,15223,394695,1
6116,6117,394727,1
6116,7368,394727,1
6116,7387,394727,1
6117,7368,394727,1
6117,7387,394727,1
6118,6582,394752,1
6118,9261,394776,1
6118,9419,394776,1
6118,14337,394776,1
6119,6811,394698,1
6120,6849,394721,1
6121,6541,394704,1
6121,9959,394704,1
6122,12490,394790,1
6122,15095,394790,1
6122,15638,394790,1
6125,12289,394737,1
6126,9917,394673,1
6126,17419,394673,1
6127,7647,394777,1
6129,7378,394718,1
6129,7379,394718,1
6129,7615,394718,1
6133,6827,394694,1
6133,6928,394694,1
6133,7840,394694,1
6135,7122,394719,1
6137,7368,394797,1
6137,9666,394797,1
6137,10455,394797,1
6137,12594,394797,1
6137,14272,394797,1
6137,15853,394797,1
6138,6139,394717,1
6138,14571,394717,1
6139,14571,394717,1
6140,8709,394691,1
6142,6508,394681,1
6142,6768,394681,1
6142,7368,394681,1
6142,8181,394681,1
6142,9067,394681,1
6142,14046,394692,1
6142,14657,394692,1
6142,16095,394692,1
6142,16145,394692,1
6142,16262,394692,1
6147,7678,394675,1
6147,7680,394675,1
6147,7932,394675,1
6147,8192,394675,1
6151,10835,394739,1
6151,11945,394739,1
6151,16902,394746,1
6153,8218,394677,1
6155,7774,394701,1
6155,8133,394701,1
6155,8473,394701,1
6156,9486,394717,1
6156,10582,394717,1
6156,16636,394717,1
6157,6272,394764,1
6157,6273,394764,1
6158,7245,394772,1
6158,7956,394772,1
6158,8155,394772,1
6158,8396,394772,1
6158,9930,394772,1
6158,10481,394772,1
6158,10980,394772,1
6158,14900,394772,1
6162,6340,394706,1
6162,7526,394706,1
6162,7922,394706,1
6162,9803,394706,1
6163,7952,394750,1
6169,9263,394722,1
6169,9276,394722,1
6170,7894,394726,1
6172,6820,394730,1
6172,6961,394723,1
6172,12182,394723,1
6172,12321,394723,1
6173,6644,394724,1
6173,7368,394724,1
6173,15438,394724,1
6174,6840,394744,1
6174,6840,394770,1
6174,7299,394744,1
6174,7306,394744,1
6174,7580,394744,1
6174,11194,394744,1
6174,13423,394744,1
6174,13427,394744,1
6174,13428,394744,1
6174,14197,394744,1
6174,14197,394770,1
6174,15443,394744,1
6174,15443,394770,1
6174,16362,394744,1
6174,16362,394770,1
6174,16867,394744,1
6174,16867,394770,1
6175,6849,394695,1
6176,6540,394776,1
6176,8960,394776,1
6176,9523,394697,1
6176,9631,394697,1
6176,10413,394798,1
6178,10446,394769,1
6180,7368,394701,1
6180,13536,394701,1
6180,16401,394701,1
6182,10009,394747,1
6183,8043,394752,1
6186,6654,394765,1
6186,8558,394765,1
6186,9709,394679,1
6186,14122,394722,1
6186,15179,394706,1
6187,7287,394743,1
6187,7389,394700,1
6187,7896,394798,1
6187,8384,394700,1
6187,9407,394700,1
6188,9513,394766,1
6189,6190,394704,1
6189,6264,394704,1
6189,7038,394704,1
6189,7368,394704,1
6189,8501,394703,1
6189,8501,394704,1
6189,8975,394704,1
6189,10163,394703,1
6189,10164,394704,1
6189,10226,394703,1
6189,10532,394704,1
6189,10981,394704,1
6189,11061,394704,1
6189,11124,394704,1
6189,11374,394704,1
6189,11726,394704,1
6189,11968,394704,1
6189,12634,394703,1
6189,12634,394704,1
6189,12802,394703,1
6189,12908,394704,1
6189,12909,394704,1
6189,13662,394704,1
6189,14557,394703,1
6189,14557,394704,1
6189,14967,394704,1
6189,15420,394704,1
6189,15527,394704,1
6189,15719,394704,1
6189,15784,394704,1
6189,15793,394703,1
6189,15924,394704,1
6189,16140,394703,1
6189,16145,394703,1
6189,16183,394704,1
6189,17003,394704,1
6190,6264,394704,1
6190,7038,394704,1
6190,7368,394704,1
6190,8501,394704,1
6190,8975,394704,1
6190,10164,394704,1
6190,10532,394704,1
6190,10981,394704,1
6190,11061,394704,1
6190,11124,394704,1
6190,11374,394704,1
6190,11726,394704,1
6190,11968,394704,1
6190,12634,394704,1
6190,12908,394704,1
6190,12909,394704,1
6190,13662,394704,1
6190,14557,394704,1
6190,14967,394704,1
6190,15420,394704,1
6190,15527,394704,1
6190,15719,394704,1
6190,15784,394704,1
6190,15924,394704,1
6190,16183,394704,1
6190,17003,394704,1
6191,6396,394699,1
6191,6849,394702,1
6191,6854,394706,1
6191,6873,394766,1
6191,7091,394728,1
6191,7368,394677,1
6191,7368,394718,1
6191,7368,394724,1
6191,7368,394728,1
6191,7613,394728,1
6191,7828,394726,1
6191,7932,394675,3
6191,7932,394679,1
6191,7932,394702,1
6191,7985,394765,1
6191,8047,394675,1
6191,8069,394726,1
6191,8141,394721,1
6191,8192,394681,1
6191,8351,394728,1
6191,8354,394726,1
6191,8842,394725,1
6191,8846,394677,1
6191,9131,394677,1
6191,9134,394728,1
6191,9336,394728,1
6191,9445,394774,1
6191,9497,394677,1
6191,9530,394728,1
6191,9584,394703,1
6191,9739,394726,1
6191,9739,394727,1
6191,9847,394773,1
6191,9934,394681,1
6191,10049,394724,1
6191,10220,394675,1
6191,10220,394679,1
6191,10220,394699,1
6191,10220,394702,1
6191,10590,394788,1
6191,10906,394702,1
6191,12024,394788,1
6191,12477,394788,1
6191,12660,394728,1
6191,13184,394765,1
6191,13185,394766,1
6191,13482,394711,1
6191,13960,394711,1
6191,14337,394676,1
6191,14558,394676,1
6191,15109,394728,1
6191,15596,394676,1
6191,15596,394679,1
6191,16256,394711,1
6191,16323,394788,1
6191,16488,394788,1
6191,16895,394788,1
6191,17415,394766,1
6192,8413,394701,1
6192,8806,394701,1
6192,8809,394701,1
6192,10290,394701,1
6193,6212,394680,1
6193,7100,394680,1
6193,7101,394680,1
6193,9570,394680,1
6193,9829,394680,1
6194,7152,394705,1
6201,6849,394723,1
6201,6873,394678,1
6201,8630,394678,1
6201,10847,394678,1
6204,6820,394731,1
6205,7963,394677,1
6205,15596,394677,1
6206,8714,394749,1
6206,9164,394749,1
6206,9165,394749,1
6206,17163,394749,1
6207,7932,394675,1
6207,7932,394679,1
6207,11546,394675,1
6207,14185,394718,1
6207,15596,394675,1
6208,13505,394726,1
6210,6396,394677,1
6210,7932,394677,1
6210,10220,394677,1
6212,7100,394680,1
6212,7101,394680,1
6212,9570,394680,1
6212,9829,394680,1
6213,6849,394694,1
6213,6873,394694,1
6215,6219,394792,1
6216,7735,394764,1
6217,12345,394677,1
6217,14210,394677,1
6217,15147,394677,1
6217,15503,394677,1
6217,16451,394677,1
6218,9062,394722,1
6218,13077,394722,1
6220,6396,394675,1
6220,7708,394675,1
6220,10220,394675,1
6220,13935,394675,1
6221,10191,394678,1
6222,10307,394784,1
6224,15782,394772,1
6225,13087,394705,1
6225,17352,394705,1
6226,9739,394720,1
6226,10763,394720,1
6226,11556,394730,1
6226,12705,394774,1
6226,13662,394720,1
6226,14461,394720,1
6226,14570,394726,1
6226,15223,394730,1
6226,16988,394720,1
6228,6873,394677,1
6228,7562,394677,1
6229,7326,394724,1
6229,7411,394729,1
6229,7811,394729,1
6229,7818,394724,1
6229,8262,394729,1
6229,9055,394729,1
6229,10866,394724,1
6229,11194,394724,1
6229,11194,394729,1
6229,11571,394729,1
6229,11616,394729,1
6229,11956,394729,1
6229,11961,394729,1
6229,12023,394729,1
6229,12119,394729,1
6229,12561,394729,1
6229,12751,394724,1
6229,13077,394729,1
6229,13178,394729,1
6229,13427,394724,1
6229,13427,394729,1
6229,13428,394724,1
6229,13428,394729,1
6229,15562,394729,1
6229,15910,394729,1
6229,16006,394729,1
6229,16022,394729,1
6229,16074,394729,1
6229,16867,394724,1
6229,16867,394729,1
6229,16869,394724,1
6229,16871,394724,1
6229,16873,394724,1
6229,16883,394724,1
6229,17100,394724,1
6229,17100,394729,1
6229,17232,394729,1
6231,7001,394747,1
6232,7349,394750,1
6232,7724,394750,1
6232,8516,394750,1
6234,6760,394730,1
6234,6760,394777,1
6234,9285,394730,1
6234,9285,394777,1
6235,9746,394715,1
6235,10256,394715,1
6237,8482,394726,1
6237,8766,394726,1
6237,8879,394726,1
6237,9175,394726,1
6237,9206,394726,1
6237,9863,394726,1
6238,9612,394704,1
6238,10566,394704,1
6239,9642,394705,1
6240,6469,394683,1
6241,9407,394681,1
6242,6244,394750,1
6242,6582,394739,1
6242,6671,394739,1
6242,6671,394745,2
6242,6671,394750,1
6242,6711,394728,1
6242,6993,394736,1
6242,8288,394745,1
6242,8288,394753,1
6242,8713,394748,1
6242,9030,394728,1
6242,9284,394739,1
6242,9285,394727,1
6242,9285,394728,1
6242,9400,394739,1
6242,9420,394748,1
6242,9962,394736,1
6242,10067,394736,1
6242,11097,394750,1
6242,11159,394739,1
6242,12050,394739,1
6242,12528,394736,1
6242,14127,394750,1
6242,14546,394745,1
6242,14732,394736,1
6242,15612,394750,1
6242,16167,394745,1
6242,17265,394736,1
6243,8016,394748,1
6249,8834,394692,1
6249,9009,394692,1
6249,9050,394692,1
6249,9492,394775,1
6250,7368,394762,1
6250,9032,394762,1
6250,11747,394762,1
6250,13171,394762,1
6250,14300,394762,1
6250,14316,394762,1
6250,16867,394762,1
6250,16871,394762,1
6253,6621,394727,1
6253,6849,394721,1
6253,6873,394722,1
6253,7211,394722,1
6253,7368,394727,1
6253,7409,394727,1
6253,7633,394764,1
6253,8900,394721,1
6253,8901,394721,1
6253,9584,394705,1
6253,9614,394721,1
6253,12167,394720,1
6253,12717,394727,1
6253,12842,394793,1
6253,13182,394721,1
6253,15342,394727,1
6253,15553,394727,1
6253,15780,394721,1
6253,16236,394727,1
6253,16656,394727,1
6254,9725,394718,1
6255,14337,394674,1
6256,15387,394769,1
6261,6316,394737,1
6263,6722,394789,1
6263,12083,394789,1
6263,13830,394789,1
6264,7038,394704,1
6264,7368,394704,1
6264,8501,394704,1
6264,8975,394704,1
6264,10164,394704,1
6264,10532,394704,1
6264,10981,394704,1
6264,11061,394704,1
6264,11124,394704,1
6264,11374,394704,1
6264,11726,394704,1
6264,11968,394704,1
6264,12634,394704,1
6264,12908,394704,1
6264,12909,394704,1
6264,13662,394704,1
6264,14557,394704,1
6264,14967,394704,1
6264,15420,394704,1
6264,15527,394704,1
6264,15719,394704,1
6264,15784,394704,1
6264,15924,394704,1
6264,16183,394704,1
6264,17003,394704,1
6268,9550,394742,1
6268,10486,394742,1
6271,10272,394786,1
6271,10589,394786,1
6272,6273,394764,1
6276,8016,394704,1
6276,9584,394704,1
6276,9612,394703,1
6276,16711,394703,1
6277,11249,394792,1
6277,14031,394771,1
6277,16243,394792,1
6279,6481,394701,1
6279,7064,394701,1
6279,7204,394701,1
6279,7314,394701,1
6279,7368,394701,1
6279,7537,394701,1
6279,9551,394701,1
6279,10270,394701,1
6281,17201,394693,1
6283,6600,394693,1
6283,8676,394693,1
6284,10343,394779,1
6285,7393,394728,1
6286,6287,394754,1
6287,7438,394683,1
6287,8691,394683,1
6288,9658,394683,1
6290,9293,394755,1
6291,7872,394751,1
6291,8564,394751,1
6291,10732,394751,1
6291,12519,394751,1
6291,16085,394751,1
6291,16625,394751,1
6293,14334,394674,1
6295,6556,394726,1
6296,7484,394687,1
6296,8354,394699,1
6296,10152,394699,1
6296,10210,394687,1
6296,10896,394717,1
6296,12359,394699,1
6296,12723,394687,1
6296,14190,394687,1
6296,15845,394699,1
6296,16341,394699,1
6296,17452,394687,1
6299,7934,394787,1
6299,7962,394787,1
6300,7368,394752,1
6302,7386,394691,1
6302,16659,394691,1
6304,16896,394706,1
6305,8967,394728,1
6305,15072,394728,1
6305,17228,394728,1
6305,17244,394728,1
6306,6307,394699,1
6306,6307,394790,1
6306,11799,394790,1
6306,17190,394790,1
6307,8309,394747,1
6307,9009,394745,1
6307,11065,394746,1
6307,11065,394764,1
6307,11799,394746,1
6307,11799,394764,1
6307,11799,394790,1
6307,12823,394747,1
6307,14005,394764,1
6307,14623,394746,1
6307,14628,394746,1
6307,14628,394747,1
6307,14628,394764,1
6307,14915,394746,1
6307,14915,394764,1
6307,15576,394747,1
6307,15799,394746,1
6307,15799,394764,1
6307,16317,394747,1
6307,17190,394764,1
6307,17190,394790,1
6308,8016,394741,1
6308,10558,394741,1
6309,8543,394708,1
6310,10254,394704,1
6311,6312,394777,1
6311,6312,394786,1
6311,9165,394750,1
6311,9845,394778,1
6311,11165,394750,1
6311,11674,394774,1
6311,11674,394797,1
6311,11883,394774,1
6311,12299,394774,1
6311,13633,394750,1
6311,14633,394774,1
6311,14633,394786,1
6311,14634,394777,1
6311,14634,394786,1
6311,15714,394750,1
6312,14633,394786,1
6312,14634,394777,1
6312,14634,394786,1
6313,7451,394705,1
6315,7168,394684,1
6315,7640,394684,1
6315,8063,394684,1
6315,9684,394684,1
6315,10509,394684,1
6318,6849,394719,1
6319,6849,394698,1
6319,9739,394721,1
6319,9862,394773,1
6320,7053,394693,1
6320,7368,394693,1
6320,8990,394693,1
6321,10763,394694,1
6321,15189,394694,1
6321,17107,394694,1
6322,6763,394696,1
6322,6873,394696,1
6322,13572,394696,1
6323,9231,394692,1
6323,10355,394692,1
6323,10573,394692,1
6324,8117,394677,1
6324,10007,394677,1
6324,15058,394677,1
6324,16875,394677,1
6327,11079,394699,1
6327,11338,394699,1
6327,13057,394699,1
6328,10248,394694,1
6329,7434,394748,1
6329,7955,394748,1
6331,9301,394725,1
6334,7368,394702,1
6334,14197,394702,1
6335,8395,394703,1
6335,9121,394703,1
6337,9273,394728,1
6337,9362,394728,1
6337,9411,394728,1
6338,8184,394748,1
6338,8679,394748,1
6340,7526,394706,1
6340,7922,394706,1
6340,9803,394706,1
6341,8562,394743,1
6342,7120,394791,1
6342,8832,394791,1
6343,16253,394731,1
6344,9905,394681,1
6348,6919,394743,1
6354,6461,394745,1
6354,6482,394701,1
6354,7306,394745,1
6354,7368,394701,1
6354,7368,394745,1
6354,8611,394745,1
6354,10177,394745,1
6355,6380,394695,1
6355,6380,394702,1
6355,6380,394703,2
6355,6381,394702,1
6355,6381,394703,1
6355,6718,394695,1
6355,6768,394703,1
6355,7522,394695,1
6355,7523,394695,1
6355,7811,394702,1
6355,8681,394702,1
6355,9055,394702,1
6355,11194,394702,1
6355,11418,394695,1
6355,11571,394702,1
6355,11744,394695,1
6355,11855,394695,1
6355,12197,394695,1
6355,12561,394702,1
6355,12702,394703,1
6355,12810,394703,1
6355,13235,394695,1
6355,13427,394702,1
6355,14348,394695,1
6355,15558,394695,1
6355,15856,394703,1
6355,16145,394703,1
6355,16147,394703,1
6355,16491,394695,1
6355,16492,394695,1
6355,16867,394695,1
6355,16867,394702,1
6355,16867,394703,1
6355,16869,394695,1
6355,16871,394695,1
6355,16871,394702,1
6355,16871,394703,1
6355,16883,394702,1
6355,17075,394695,1
6355,17100,394702,1
6355,17232,394702,1
6356,9055,394751,1
6356,10225,394751,1
6356,10431,394751,1
6358,6697,394722,1
6358,6821,394725,1
6358,6873,394722,1
6358,7368,394722,2
6358,7368,394726,1
6358,7611,394722,1
6358,7624,394722,1
6358,7627,394722,1
6358,8321,394722,1
6358,8842,394675,1
6358,9738,394725,1
6358,9739,394725,1
6358,12427,394722,1
6358,14207,394726,1
6361,15444,394723,1
6361,16393,394723,1
6361,17022,394723,1
6362,7368,394721,1
6362,14300,394721,1
6363,7873,394796,1
6363,7883,394768,1
6363,10721,394796,1
6364,11176,394744,1
6364,13070,394744,1
6364,13070,394745,1
6368,6849,394676,1
6369,15596,394718,1
6370,14686,394719,1
6372,7806,394751,1
6374,9055,394723,1
6376,6973,394702,1
6376,10220,394702,1
6377,6849,394684,1
6380,6381,394702,1
6380,6381,394703,1
6380,6718,394695,1
6380,6768,394703,1
6380,7522,394695,1
6380,7523,394695,1
6380,7811,394702,1
6380,8681,394702,1
6380,9055,394702,1
6380,11194,394702,1
6380,11418,394695,1
6380,11571,394702,1
6380,11744,394695,1
6380,11855,394695,1
6380,12197,394695,1
6380,12561,394702,1
6380,12702,394703,1
6380,12810,394703,1
6380,13235,394695,1
6380,13427,394702,1
6380,14348,394695,1
6380,15558,394695,1
6380,15856,394703,1
6380,16145,394703,1
6380,16147,394703,1
6380,16491,394695,1
6380,16492,394695,1
6380,16867,394695,1
6380,16867,394702,1
6380,16867,394703,1
6380,16869,394695,1
6380,16871,394695,1
6380,16871,394702,1
6380,16871,394703,1
6380,16883,394702,1
6380,17075,394695,1
6380,17100,394702,1
6380,17232,394702,1
6381,6768,394703,1
6381,7811,394702,1
6381,8681,394702,1
6381,9055,394702,1
6381,11194,394702,1
6381,11571,394702,1
6381,12561,394702,1
6381,12702,394703,1
6381,12810,394703,1
6381,13427,394702,1
6381,15856,394703,1
6381,16145,394703,1
6381,16147,394703,1
6381,16867,394702,1
6381,16867,394703,1
6381,16871,394702,1
6381,16871,394703,1
6381,16883,394702,1
6381,17100,394702,1
6381,17232,394702,1
6383,6593,394676,1
6383,6822,394676,1
6383,6849,394676,1
6383,7708,394676,1
6383,7785,394676,1
6383,8192,394676,1
6383,8562,394676,1
6383,10104,394676,1
6383,10220,394676,1
6383,10707,394676,1
6383,10884,394676,1
6383,10886,394676,1
6383,11268,394676,1
6383,15148,394676,1
6383,15504,394676,1
6383,15596,394676,1
6383,16665,394676,1
6384,8066,394786,1
6384,11815,394786,1
6384,13027,394786,1
6385,6906,394716,1
6385,7368,394699,1
6385,7368,394751,1
6385,7368,394771,1
6385,7368,394775,1
6385,7396,394751,1
6385,7619,394772,1
6385,9566,394751,1
6385,9566,394775,1
6385,13737,394751,1
6385,14730,394746,1
6385,15223,394738,1
6385,16741,394699,1
6385,17298,394771,1
6388,6391,394680,1
6388,6392,394726,1
6388,6393,394721,1
6388,6396,394676,1
6388,6396,394677,1
6388,6528,394772,1
6388,6528,394773,1
6388,6621,394679,1
6388,6744,394677,1
6388,6849,394720,1
6388,6849,394723,2
6388,6849,394725,1
6388,6849,394726,1
6388,6849,394797,1
6388,6873,394720,1
6388,6873,394721,1
6388,6873,394725,1
6388,6873,394764,1
6388,7062,394721,1
6388,7368,394676,2
6388,7368,394677,2
6388,7368,394693,1
6388,7378,394676,1
6388,7407,394676,1
6388,7621,394676,1
6388,7626,394726,1
6388,7680,394675,1
6388,7708,394676,2
6388,7778,394693,1
6388,7932,394675,1
6388,8016,394677,1
6388,8016,394680,1
6388,8146,394677,1
6388,8576,394773,1
6388,9079,394693,1
6388,9107,394745,1
6388,9637,394755,1
6388,9709,394676,1
6388,9973,394676,1
6388,10220,394675,1
6388,10220,394676,1
6388,10231,394704,1
6388,10707,394677,1
6388,10799,394721,1
6388,11137,394676,2
6388,11242,394676,1
6388,11286,394682,1
6388,11292,394676,1
6388,11664,394721,1
6388,11668,394776,1
6388,11668,394787,1
6388,11726,394695,1
6388,11747,394775,1
6388,11787,394755,1
6388,12294,394704,1
6388,12333,394675,1
6388,12505,394775,1
6388,12546,394678,1
6388,12573,394675,1
6388,12605,394682,1
6388,12900,394675,1
6388,12974,394794,1
6388,13018,394679,1
6388,13103,394775,1
6388,13213,394677,1
6388,13233,394722,1
6388,13638,394720,1
6388,13662,394677,1
6388,13662,394720,1
6388,13662,394721,2
6388,13662,394722,3
6388,13996,394695,1
6388,14035,394776,1
6388,14035,394787,1
6388,14197,394724,1
6388,14421,394718,1
6388,14421,394722,1
6388,14424,394725,1
6388,14448,394721,1
6388,14461,394722,1
6388,14642,394772,1
6388,14658,394718,1
6388,14695,394721,3
6388,14695,394722,1
6388,14748,394755,1
6388,14753,394755,1
6388,14754,394755,1
6388,14789,394772,1
6388,14900,394787,1
6388,15147,394677,1
6388,15148,394676,2
6388,15186,394680,1
6388,15223,394676,1
6388,15340,394718,1
6388,15500,394676,1
6388,15507,394772,1
6388,15580,394772,1
6388,15596,394675,2
6388,15596,394676,7
6388,15596,394677,2
6388,15596,394679,1
6388,15596,394680,1
6388,15596,394685,1
6388,15598,394680,1
6388,16262,394704,1
6388,16293,394692,1
6388,16402,394794,1
6388,16442,394776,1
6388,16442,394787,1
6388,16519,394787,1
6388,16655,394678,1
6388,16659,394675,1
6388,16725,394776,1
6388,16725,394787,1
6388,16815,394797,1
6388,16869,394776,1
6388,16869,394787,1
6388,17125,394675,1
6388,17173,394772,1
6388,17173,394773,1
6389,7134,394725,1
6390,6849,394748,1
6391,15186,394680,1
6392,6849,394726,1
6392,7626,394726,1
6394,7863,394722,1
6394,8008,394722,1
6395,9641,394765,1
6396,6718,394694,1
6396,7368,394675,1
6396,7368,394699,1
6396,7368,394724,1
6396,7678,394677,1
6396,7708,394675,1
6396,7708,394678,1
6396,7708,394680,1
6396,7784,394700,1
6396,7932,394677,2
6396,7932,394678,1
6396,7944,394674,1
6396,8006,394675,1
6396,8017,394700,1
6396,8583,394681,1
6396,9087,394699,1
6396,10220,394674,1
6396,10220,394675,1
6396,10220,394676,1
6396,10220,394677,3
6396,10220,394678,2
6396,10220,394679,1
6396,10220,394681,1
6396,10220,394692,1
6396,10220,394693,1
6396,10220,394694,1
6396,10220,394699,2
6396,10220,394700,1
6396,10220,394724,1
6396,10822,394675,1
6396,11129,394681,1
6396,11156,394674,1
6396,11358,394674,1
6396,11628,394674,1
6396,11736,394675,1
6396,12068,394681,1
6396,12482,394674,1
6396,12804,394674,1
6396,13935,394675,1
6396,14334,394674,1
6396,15596,394674,2
6396,15596,394676,1
6396,15596,394677,1
6396,15596,394680,1
6396,15664,394674,1
6396,16890,394675,1
6397,7368,394678,1
6397,7387,394678,1
6397,7976,394678,1
6397,8181,394678,1
6398,7062,394698,1
6398,7114,394698,1
6398,8995,394698,1
6399,10146,394779,1
6399,12062,394752,1
6399,13186,394779,1
6399,13981,394779,1
6400,10620,394738,1
6400,10620,394742,1
6400,10620,394748,1
6400,10620,394775,1
6400,13147,394738,1
6400,13147,394742,1
6400,13147,394748,1
6400,13147,394775,1
6400,14818,394738,1
6400,14818,394748,1
6400,14818,394775,1
6400,15167,394738,1
6400,15167,394742,1
6400,15167,394748,1
6400,15167,394775,1
6400,15750,394738,1
6400,15750,394748,1
6400,15750,394775,1
6401,6500,394693,1
6401,6685,394693,1
6401,6909,394693,1
6401,8016,394693,1
6402,7934,394716,1
6403,6873,394724,1
6403,7368,394724,1
6403,7920,394715,1
6403,13406,394715,1
6403,13410,394715,1
6403,14300,394724,1
6403,14587,394724,1
6403,14637,394715,1
6403,14712,394715,1
6403,14804,394724,1
6403,15527,394724,1
6403,17027,394724,1
6404,8761,394735,1
6404,8761,394760,1
6404,8761,394763,1
6404,8983,394735,1
6405,7006,394737,1
6405,14337,394737,1
6406,6582,394738,1
6407,8220,394778,1
6410,6877,394676,1
6410,7798,394676,1
6410,10805,394682,1
6410,15611,394752,1
6410,15611,394760,1
6411,7786,394676,1
6413,11297,394677,1
6415,16401,394695,1
6417,9601,394729,1
6418,9622,394744,1
6418,13432,394744,1
6421,7128,394799,1
6423,6708,394776,1
6423,8535,394776,1
6423,16277,394776,1
6424,6425,394753,1
6424,6425,394754,1
6424,6849,394753,1
6424,6869,394753,1
6424,8639,394755,1
6424,9781,394755,1
6424,9808,394755,1
6424,11058,394754,1
6424,11546,394753,1
6424,11730,394754,1
6426,7287,394681,1
6426,9210,394681,1
6426,9264,394795,1
6426,9314,394681,1
6426,9399,394795,1
6427,8746,394765,1
6429,6646,394770,1
6429,8760,394770,1
6429,9080,394770,1
6429,10150,394770,1
6432,7387,394720,1
6432,7502,394720,1
