user,hashtag,hour,weight
3115,4639,445691,1
3115,8791,445691,1
3115,9138,445691,1
3136,1880,445717,1
3137,485,445760,1
3137,9262,445760,1
3137,10761,445760,1
3170,4639,445689,1
3170,8791,445689,2
3176,8062,445736,1
3183,3871,445692,1
3189,2809,445717,1
3191,6535,445703,1
3195,124,445742,1
3195,9297,445742,1
3195,9646,445742,1
3212,665,445758,3
3212,916,445758,3
3236,9262,445695,1
3238,154,445705,1
3238,1396,445705,1
3238,8016,445705,1
3265,154,445760,1
3265,3444,445760,1
3265,9135,445760,1
3268,154,445711,1
3274,9884,445734,1
3312,2932,445706,1
3314,8266,445705,1
3321,4639,445700,1
3321,6784,445700,1
3321,7569,445700,1
3321,11166,445700,1
3325,1649,445702,1
3325,2096,445702,1
3325,4023,445702,1
3325,4639,445702,1
3325,9262,445702,1
3325,10120,445702,1
3326,4639,445761,1
3326,5011,445761,1
3327,11386,445691,1
3330,4422,445690,1
3330,4639,445690,1
3331,5800,445701,1
3331,9987,445701,1
3346,9618,445742,1
3359,9642,445741,1
3363,6423,445734,1
3363,10597,445741,1
3366,6019,445695,1
3374,2594,445761,1
3374,6938,445761,1
3380,8062,445695,1
3393,9262,445741,1
3399,8566,445718,1
3424,2707,445707,1
3424,9262,445707,1
3424,10527,445707,1
3424,11353,445707,1
3425,4812,445707,1
3447,1733,445741,1
3447,2281,445741,1
3447,9795,445741,1
3452,8062,445708,1
3458,4592,445761,1
3458,6019,445761,1
3458,7548,445761,1
3458,8353,445761,1
3458,8596,445761,1
3458,8718,445761,1
3458,9708,445761,1
3458,10964,445761,1
3479,4793,445691,1
3483,302,445699,1
3496,405,445716,1
3496,4222,445699,1
3496,7132,445696,1
3496,7393,445711,1
3496,8063,445696,1
3504,1839,445709,1
3504,3735,445709,1
3516,2952,445690,1
3524,4639,445703,1
3540,9405,445714,1
3546,154,445711,1
3546,3756,445711,1
3566,154,445696,1
3566,373,445696,1
3566,722,445696,1
3566,4553,445696,1
3566,7013,445696,1
3575,3999,445703,1
3575,9262,445703,1
3590,651,445702,1
3590,9262,445702,1
3599,154,445692,1
3599,3401,445692,1
3599,9262,445692,1
3606,917,445692,1
3615,2960,445713,1
3615,7569,445713,1
3621,4639,445691,1
3625,6019,445735,1
3626,124,445705,1
3626,1649,445705,1
3640,4743,445735,1
3640,5693,445735,1
3640,8518,445735,1
3652,154,445742,1
3652,4344,445742,1
3652,10120,445742,1
3668,4421,445690,1
3699,6019,445718,1
3699,10120,445718,1
3738,4184,445760,1
3741,2430,445760,1
3741,6539,445710,1
3749,212,445703,1
3749,1164,445703,1
3749,1403,445703,1
3749,2809,445703,1
3749,4639,445703,1
3749,7634,445703,1
3764,154,445717,1
3764,1109,445717,1
3764,1257,445717,1
3764,7828,445717,1
3764,10321,445717,1
3765,8681,445700,1
3768,8062,445734,1
3777,3551,445715,1
3777,6514,445715,1
3777,7716,445715,1
3792,154,445759,1
3792,11386,445759,1
3795,2775,445717,1
3798,4639,445708,1
3808,1324,445699,1
3818,1076,445708,1
3818,8158,445708,1
3851,2809,445690,1
3869,10053,445735,1
3873,10001,445700,1
3878,154,445703,1
3878,154,445704,1
3878,606,445703,1
3878,5858,445703,1
3878,8791,445704,1
